Out-OriginStation,Out-DestinationStation,Out-Departure,Out-Arrival,Out-Duration,Out-JourneyMode,Out-Stops,Out-Carriers,Out-OperatingCarriers,Out-Directionality,Out-FlightNumbers,Inb-OriginStation,Inb-DestinationStation,Inb-Departure,Inb-Arrival,Inb-Duration,Inb-JourneyMode,Inb-Stops,Inb-Carriers,Inb-OperatingCarriers,Inb-Directionality,Inb-FlightNumbers,cheapestPrice,haul,index,query_Locale,query_Currency,query_Adults,query_CabinClass,query_Timestamp,query_DateType
LHR,MAD,2020-02-15T09:15:00,2020-02-15T12:40:00,145,Flight,[],['British Airways'],['Iberia'],Outbound,"[{'FlightNumber': '7053', 'CarrierId': 881}]",MAD,LHR,2020-02-15T17:45:00,2020-02-15T19:05:00,140,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '461', 'CarrierId': 881}]",576.83,SH,21,en-GB,GBP,1,business,2019-10-11 08:55:39,date + 90 days
LHR,MAD,2020-02-15T10:40:00,2020-02-15T14:05:00,145,Flight,[],['British Airways'],['Iberia'],Outbound,"[{'FlightNumber': '7055', 'CarrierId': 881}]",MAD,LHR,2020-02-15T17:45:00,2020-02-15T19:05:00,140,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '461', 'CarrierId': 881}]",576.83,SH,22,en-GB,GBP,1,business,2019-10-11 08:55:39,date + 90 days
LHR,MAD,2020-02-15T09:15:00,2020-02-15T12:40:00,145,Flight,[],['British Airways'],['Iberia'],Outbound,"[{'FlightNumber': '7053', 'CarrierId': 881}]",MAD,LHR,2020-02-15T20:55:00,2020-02-15T22:10:00,135,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '465', 'CarrierId': 881}]",576.83,SH,23,en-GB,GBP,1,business,2019-10-11 08:55:39,date + 90 days
LHR,MAD,2020-02-15T09:15:00,2020-02-15T12:40:00,145,Flight,[],['British Airways'],['Iberia'],Outbound,"[{'FlightNumber': '7053', 'CarrierId': 881}]",MAD,LHR,2020-02-15T15:50:00,2020-02-15T17:15:00,145,Flight,[],['British Airways'],['Iberia'],Inbound,"[{'FlightNumber': '7058', 'CarrierId': 881}]",576.83,SH,24,en-GB,GBP,1,business,2019-10-11 08:55:39,date + 90 days
LHR,MAD,2020-02-15T07:35:00,2020-02-15T11:00:00,145,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '458', 'CarrierId': 881}]",MAD,LHR,2020-02-15T13:20:00,2020-02-15T14:55:00,155,Flight,[],['British Airways'],['Iberia'],Inbound,"[{'FlightNumber': '7066', 'CarrierId': 881}]",576.83,SH,25,en-GB,GBP,1,business,2019-10-11 08:55:39,date + 90 days
LHR,MAD,2020-02-15T09:15:00,2020-02-15T12:40:00,145,Flight,[],['British Airways'],['Iberia'],Outbound,"[{'FlightNumber': '7053', 'CarrierId': 881}]",MAD,LHR,2020-02-15T16:55:00,2020-02-15T18:30:00,155,Flight,[],['British Airways'],['Iberia'],Inbound,"[{'FlightNumber': '7050', 'CarrierId': 881}]",576.83,SH,26,en-GB,GBP,1,business,2019-10-11 08:55:39,date + 90 days
LHR,MAD,2020-02-15T08:35:00,2020-02-15T12:00:00,145,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '466', 'CarrierId': 881}]",MAD,LHR,2020-02-15T20:55:00,2020-02-15T22:10:00,135,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '465', 'CarrierId': 881}]",576.83,SH,27,en-GB,GBP,1,business,2019-10-11 08:55:39,date + 90 days
LHR,MAD,2020-02-15T08:35:00,2020-02-15T12:00:00,145,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '466', 'CarrierId': 881}]",MAD,LHR,2020-02-15T17:45:00,2020-02-15T19:05:00,140,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '461', 'CarrierId': 881}]",576.83,SH,28,en-GB,GBP,1,business,2019-10-11 08:55:39,date + 90 days
LHR,MAD,2020-02-15T07:35:00,2020-02-15T11:00:00,145,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '458', 'CarrierId': 881}]",MAD,LHR,2020-02-15T14:45:00,2020-02-15T16:20:00,155,Flight,[],['British Airways'],['Iberia'],Inbound,"[{'FlightNumber': '7060', 'CarrierId': 881}]",576.83,SH,29,en-GB,GBP,1,business,2019-10-11 08:55:39,date + 90 days
LGW,PMI,2019-11-10T08:00:00,2019-11-10T11:20:00,140,Flight,[],['easyJet'],['easyJet'],Outbound,"[{'FlightNumber': '8621', 'CarrierId': 1050}]",PMI,LGW,2019-11-17T22:45:00,2019-11-18T00:15:00,150,Flight,[],['easyJet'],['easyJet'],Inbound,"[{'FlightNumber': '8630', 'CarrierId': 1050}]",36.98,SH,0,en-GB,GBP,1,economy,2019-10-11 08:55:44,date
STN,PMI,2019-11-10T07:00:00,2019-11-10T10:25:00,145,Flight,[],['easyJet'],['easyJet'],Outbound,"[{'FlightNumber': '3213', 'CarrierId': 1050}]",PMI,LGW,2019-11-17T22:45:00,2019-11-18T00:15:00,150,Flight,[],['easyJet'],['easyJet'],Inbound,"[{'FlightNumber': '8630', 'CarrierId': 1050}]",36.98,SH,1,en-GB,GBP,1,economy,2019-10-11 08:55:44,date
LGW,PMI,2019-11-10T18:35:00,2019-11-10T21:55:00,140,Flight,[],['easyJet'],['easyJet'],Outbound,"[{'FlightNumber': '8629', 'CarrierId': 1050}]",PMI,LGW,2019-11-17T22:45:00,2019-11-18T00:15:00,150,Flight,[],['easyJet'],['easyJet'],Inbound,"[{'FlightNumber': '8630', 'CarrierId': 1050}]",38.98,SH,2,en-GB,GBP,1,economy,2019-10-11 08:55:44,date
STN,PMI,2019-11-10T07:00:00,2019-11-10T10:25:00,145,Flight,[],['easyJet'],['easyJet'],Outbound,"[{'FlightNumber': '3213', 'CarrierId': 1050}]",PMI,STN,2019-11-17T11:05:00,2019-11-17T12:40:00,155,Flight,[],['easyJet'],['easyJet'],Inbound,"[{'FlightNumber': '3214', 'CarrierId': 1050}]",53.98,SH,3,en-GB,GBP,1,economy,2019-10-11 08:55:44,date
LGW,PMI,2019-11-10T08:00:00,2019-11-10T11:20:00,140,Flight,[],['easyJet'],['easyJet'],Outbound,"[{'FlightNumber': '8621', 'CarrierId': 1050}]",PMI,STN,2019-11-17T11:05:00,2019-11-17T12:40:00,155,Flight,[],['easyJet'],['easyJet'],Inbound,"[{'FlightNumber': '3214', 'CarrierId': 1050}]",53.98,SH,4,en-GB,GBP,1,economy,2019-10-11 08:55:44,date
LGW,PMI,2019-11-10T18:35:00,2019-11-10T21:55:00,140,Flight,[],['easyJet'],['easyJet'],Outbound,"[{'FlightNumber': '8629', 'CarrierId': 1050}]",PMI,STN,2019-11-17T11:05:00,2019-11-17T12:40:00,155,Flight,[],['easyJet'],['easyJet'],Inbound,"[{'FlightNumber': '3214', 'CarrierId': 1050}]",55.98,SH,5,en-GB,GBP,1,economy,2019-10-11 08:55:44,date
LGW,PMI,2019-11-10T15:55:00,2019-11-10T19:15:00,140,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '2570', 'CarrierId': 881}]",PMI,LGW,2019-11-17T22:45:00,2019-11-18T00:15:00,150,Flight,[],['easyJet'],['easyJet'],Inbound,"[{'FlightNumber': '8630', 'CarrierId': 1050}]",63.27,SH,6,en-GB,GBP,1,economy,2019-10-11 08:55:44,date
LGW,PMI,2019-11-10T15:55:00,2019-11-10T19:15:00,140,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '2570', 'CarrierId': 881}]",PMI,LGW,2019-11-17T20:05:00,2019-11-17T21:35:00,150,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '2571', 'CarrierId': 881}]",73.01,SH,7,en-GB,GBP,1,economy,2019-10-11 08:55:44,date
LGW,PMI,2019-11-10T08:00:00,2019-11-10T11:20:00,140,Flight,[],['easyJet'],['easyJet'],Outbound,"[{'FlightNumber': '8621', 'CarrierId': 1050}]",PMI,LGW,2019-11-17T12:00:00,2019-11-17T13:30:00,150,Flight,[],['easyJet'],['easyJet'],Inbound,"[{'FlightNumber': '8622', 'CarrierId': 1050}]",73.98,SH,8,en-GB,GBP,1,economy,2019-10-11 08:55:44,date
STN,PMI,2019-11-10T07:00:00,2019-11-10T10:25:00,145,Flight,[],['easyJet'],['easyJet'],Outbound,"[{'FlightNumber': '3213', 'CarrierId': 1050}]",PMI,LGW,2019-11-17T12:00:00,2019-11-17T13:30:00,150,Flight,[],['easyJet'],['easyJet'],Inbound,"[{'FlightNumber': '8622', 'CarrierId': 1050}]",73.98,SH,9,en-GB,GBP,1,economy,2019-10-11 08:55:44,date
LGW,PMI,2019-11-10T18:35:00,2019-11-10T21:55:00,140,Flight,[],['easyJet'],['easyJet'],Outbound,"[{'FlightNumber': '8629', 'CarrierId': 1050}]",PMI,LGW,2019-11-17T12:00:00,2019-11-17T13:30:00,150,Flight,[],['easyJet'],['easyJet'],Inbound,"[{'FlightNumber': '8622', 'CarrierId': 1050}]",75.98,SH,10,en-GB,GBP,1,economy,2019-10-11 08:55:44,date
LGW,PMI,2019-11-10T08:00:00,2019-11-10T11:20:00,140,Flight,[],['easyJet'],['easyJet'],Outbound,"[{'FlightNumber': '8621', 'CarrierId': 1050}]",PMI,LGW,2019-11-17T20:05:00,2019-11-17T21:35:00,150,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '2571', 'CarrierId': 881}]",78.89,SH,11,en-GB,GBP,1,economy,2019-10-11 08:55:44,date
STN,PMI,2019-11-10T07:00:00,2019-11-10T10:25:00,145,Flight,[],['easyJet'],['easyJet'],Outbound,"[{'FlightNumber': '3213', 'CarrierId': 1050}]",PMI,LGW,2019-11-17T20:05:00,2019-11-17T21:35:00,150,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '2571', 'CarrierId': 881}]",78.89,SH,12,en-GB,GBP,1,economy,2019-10-11 08:55:44,date
LGW,PMI,2019-11-10T18:35:00,2019-11-10T21:55:00,140,Flight,[],['easyJet'],['easyJet'],Outbound,"[{'FlightNumber': '8629', 'CarrierId': 1050}]",PMI,LGW,2019-11-17T20:05:00,2019-11-17T21:35:00,150,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '2571', 'CarrierId': 881}]",80.89,SH,13,en-GB,GBP,1,economy,2019-10-11 08:55:44,date
LGW,PMI,2019-11-10T15:55:00,2019-11-10T19:15:00,140,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '2570', 'CarrierId': 881}]",PMI,STN,2019-11-17T11:05:00,2019-11-17T12:40:00,155,Flight,[],['easyJet'],['easyJet'],Inbound,"[{'FlightNumber': '3214', 'CarrierId': 1050}]",82.86,SH,14,en-GB,GBP,1,economy,2019-10-11 08:55:44,date
LGW,PMI,2019-11-10T15:55:00,2019-11-10T19:15:00,140,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '2570', 'CarrierId': 881}]",PMI,LCY,2019-11-17T19:40:00,2019-11-17T21:15:00,155,Flight,[],['British Airways'],['BA Cityflyer'],Inbound,"[{'FlightNumber': '8484', 'CarrierId': 881}]",83.97,SH,15,en-GB,GBP,1,economy,2019-10-11 08:55:44,date
LGW,PMI,2019-11-10T15:55:00,2019-11-10T19:15:00,140,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '2570', 'CarrierId': 881}]",PMI,LGW,2019-11-17T12:00:00,2019-11-17T13:30:00,150,Flight,[],['easyJet'],['easyJet'],Inbound,"[{'FlightNumber': '8622', 'CarrierId': 1050}]",104.13,SH,16,en-GB,GBP,1,economy,2019-10-11 08:55:44,date
LGW,PMI,2019-11-10T08:00:00,2019-11-10T11:20:00,140,Flight,[],['easyJet'],['easyJet'],Outbound,"[{'FlightNumber': '8621', 'CarrierId': 1050}]",PMI,LCY,2019-11-17T19:40:00,2019-11-17T21:15:00,155,Flight,[],['British Airways'],['BA Cityflyer'],Inbound,"[{'FlightNumber': '8484', 'CarrierId': 881}]",106.89,SH,17,en-GB,GBP,1,economy,2019-10-11 08:55:44,date
STN,PMI,2019-11-10T07:00:00,2019-11-10T10:25:00,145,Flight,[],['easyJet'],['easyJet'],Outbound,"[{'FlightNumber': '3213', 'CarrierId': 1050}]",PMI,LCY,2019-11-17T19:40:00,2019-11-17T21:15:00,155,Flight,[],['British Airways'],['BA Cityflyer'],Inbound,"[{'FlightNumber': '8484', 'CarrierId': 881}]",106.89,SH,18,en-GB,GBP,1,economy,2019-10-11 08:55:44,date
LCY,PMI,2019-11-10T15:35:00,2019-11-10T18:55:00,140,Flight,[],['British Airways'],['BA Cityflyer'],Outbound,"[{'FlightNumber': '8483', 'CarrierId': 881}]",PMI,LGW,2019-11-17T22:45:00,2019-11-18T00:15:00,150,Flight,[],['easyJet'],['easyJet'],Inbound,"[{'FlightNumber': '8630', 'CarrierId': 1050}]",108.6,SH,19,en-GB,GBP,1,economy,2019-10-11 08:55:44,date
LGW,PMI,2019-11-10T18:35:00,2019-11-10T21:55:00,140,Flight,[],['easyJet'],['easyJet'],Outbound,"[{'FlightNumber': '8629', 'CarrierId': 1050}]",PMI,LCY,2019-11-17T19:40:00,2019-11-17T21:15:00,155,Flight,[],['British Airways'],['BA Cityflyer'],Inbound,"[{'FlightNumber': '8484', 'CarrierId': 881}]",108.89,SH,20,en-GB,GBP,1,economy,2019-10-11 08:55:44,date
LCY,PMI,2019-11-10T15:35:00,2019-11-10T18:55:00,140,Flight,[],['Iberia'],['BA Cityflyer'],Outbound,"[{'FlightNumber': '7700', 'CarrierId': 1218}]",PMI,LGW,2019-11-17T22:45:00,2019-11-18T00:15:00,150,Flight,[],['easyJet'],['easyJet'],Inbound,"[{'FlightNumber': '8630', 'CarrierId': 1050}]",110.6,SH,21,en-GB,GBP,1,economy,2019-10-11 08:55:44,date
STN,PMI,2019-11-10T07:00:00,2019-11-10T10:25:00,145,Flight,[],['easyJet'],['easyJet'],Outbound,"[{'FlightNumber': '3213', 'CarrierId': 1050}]",PMI,LCY,2019-11-17T19:40:00,2019-11-17T21:15:00,155,Flight,[],['Iberia'],['BA Cityflyer'],Inbound,"[{'FlightNumber': '7701', 'CarrierId': 1218}]",116.89,SH,22,en-GB,GBP,1,economy,2019-10-11 08:55:44,date
LGW,PMI,2019-11-10T08:00:00,2019-11-10T11:20:00,140,Flight,[],['easyJet'],['easyJet'],Outbound,"[{'FlightNumber': '8621', 'CarrierId': 1050}]",PMI,LCY,2019-11-17T19:40:00,2019-11-17T21:15:00,155,Flight,[],['Iberia'],['BA Cityflyer'],Inbound,"[{'FlightNumber': '7701', 'CarrierId': 1218}]",116.89,SH,23,en-GB,GBP,1,economy,2019-10-11 08:55:44,date
LGW,PMI,2019-11-10T18:35:00,2019-11-10T21:55:00,140,Flight,[],['easyJet'],['easyJet'],Outbound,"[{'FlightNumber': '8629', 'CarrierId': 1050}]",PMI,LCY,2019-11-17T19:40:00,2019-11-17T21:15:00,155,Flight,[],['Iberia'],['BA Cityflyer'],Inbound,"[{'FlightNumber': '7701', 'CarrierId': 1218}]",118.89,SH,24,en-GB,GBP,1,economy,2019-10-11 08:55:44,date
LCY,PMI,2019-11-10T15:35:00,2019-11-10T18:55:00,140,Flight,[],['British Airways'],['BA Cityflyer'],Outbound,"[{'FlightNumber': '8483', 'CarrierId': 881}]",PMI,STN,2019-11-17T11:05:00,2019-11-17T12:40:00,155,Flight,[],['easyJet'],['easyJet'],Inbound,"[{'FlightNumber': '3214', 'CarrierId': 1050}]",126.76,SH,25,en-GB,GBP,1,economy,2019-10-11 08:55:44,date
LCY,PMI,2019-11-10T15:35:00,2019-11-10T18:55:00,140,Flight,[],['British Airways'],['BA Cityflyer'],Outbound,"[{'FlightNumber': '8483', 'CarrierId': 881}]",PMI,LGW,2019-11-17T20:05:00,2019-11-17T21:35:00,150,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '2571', 'CarrierId': 881}]",127.53,SH,26,en-GB,GBP,1,economy,2019-10-11 08:55:44,date
LCY,PMI,2019-11-10T15:35:00,2019-11-10T18:55:00,140,Flight,[],['Iberia'],['BA Cityflyer'],Outbound,"[{'FlightNumber': '7700', 'CarrierId': 1218}]",PMI,STN,2019-11-17T11:05:00,2019-11-17T12:40:00,155,Flight,[],['easyJet'],['easyJet'],Inbound,"[{'FlightNumber': '3214', 'CarrierId': 1050}]",128.76,SH,27,en-GB,GBP,1,economy,2019-10-11 08:55:44,date
LGW,PMI,2019-11-10T15:55:00,2019-11-10T19:15:00,140,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '2570', 'CarrierId': 881}]",PMI,LCY,2019-11-17T19:40:00,2019-11-17T21:15:00,155,Flight,[],['Iberia'],['BA Cityflyer'],Inbound,"[{'FlightNumber': '7701', 'CarrierId': 1218}]",130.52,SH,28,en-GB,GBP,1,economy,2019-10-11 08:55:44,date
LCY,PMI,2019-11-10T15:35:00,2019-11-10T18:55:00,140,Flight,[],['Iberia'],['BA Cityflyer'],Outbound,"[{'FlightNumber': '7700', 'CarrierId': 1218}]",PMI,LGW,2019-11-17T20:05:00,2019-11-17T21:35:00,150,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '2571', 'CarrierId': 881}]",137.21,SH,29,en-GB,GBP,1,economy,2019-10-11 08:55:44,date
STN,PMI,2020-02-15T06:45:00,2020-02-15T10:15:00,150,Flight,[],['easyJet'],['easyJet'],Outbound,"[{'FlightNumber': '3213', 'CarrierId': 1050}]",PMI,LTN,2020-02-15T19:15:00,2020-02-15T20:45:00,150,Flight,[],['easyJet'],['easyJet'],Inbound,"[{'FlightNumber': '2274', 'CarrierId': 1050}]",74.98,SH,0,en-GB,GBP,1,economy,2019-10-11 08:55:45,date + 90 days
STN,PMI,2020-02-15T06:45:00,2020-02-15T10:15:00,150,Flight,[],['easyJet'],['easyJet'],Outbound,"[{'FlightNumber': '3213', 'CarrierId': 1050}]",PMI,LGW,2020-02-15T16:50:00,2020-02-15T18:20:00,150,Flight,[],['easyJet'],['easyJet'],Inbound,"[{'FlightNumber': '8628', 'CarrierId': 1050}]",75.98,SH,1,en-GB,GBP,1,economy,2019-10-11 08:55:45,date + 90 days
LGW,PMI,2020-02-15T06:15:00,2020-02-15T09:35:00,140,Flight,[],['easyJet'],['easyJet'],Outbound,"[{'FlightNumber': '8621', 'CarrierId': 1050}]",PMI,LTN,2020-02-15T19:15:00,2020-02-15T20:45:00,150,Flight,[],['easyJet'],['easyJet'],Inbound,"[{'FlightNumber': '2274', 'CarrierId': 1050}]",99.98,SH,2,en-GB,GBP,1,economy,2019-10-11 08:55:45,date + 90 days
LGW,PMI,2020-02-15T06:15:00,2020-02-15T09:35:00,140,Flight,[],['easyJet'],['easyJet'],Outbound,"[{'FlightNumber': '8621', 'CarrierId': 1050}]",PMI,LGW,2020-02-15T16:50:00,2020-02-15T18:20:00,150,Flight,[],['easyJet'],['easyJet'],Inbound,"[{'FlightNumber': '8628', 'CarrierId': 1050}]",100.98,SH,3,en-GB,GBP,1,economy,2019-10-11 08:55:45,date + 90 days
LGW,PMI,2020-02-15T12:50:00,2020-02-15T16:10:00,140,Flight,[],['easyJet'],['easyJet'],Outbound,"[{'FlightNumber': '8627', 'CarrierId': 1050}]",PMI,LTN,2020-02-15T19:15:00,2020-02-15T20:45:00,150,Flight,[],['easyJet'],['easyJet'],Inbound,"[{'FlightNumber': '2274', 'CarrierId': 1050}]",123.98,SH,4,en-GB,GBP,1,economy,2019-10-11 08:55:45,date + 90 days
LGW,PMI,2020-02-15T06:15:00,2020-02-15T09:35:00,140,Flight,[],['easyJet'],['easyJet'],Outbound,"[{'FlightNumber': '8621', 'CarrierId': 1050}]",PMI,STN,2020-02-15T10:55:00,2020-02-15T12:30:00,155,Flight,[],['easyJet'],['easyJet'],Inbound,"[{'FlightNumber': '3214', 'CarrierId': 1050}]",127,SH,5,en-GB,GBP,1,economy,2019-10-11 08:55:45,date + 90 days
LGW,PMI,2020-02-15T07:10:00,2020-02-15T10:30:00,140,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '2570', 'CarrierId': 881}]",PMI,LTN,2020-02-15T19:15:00,2020-02-15T20:45:00,150,Flight,[],['easyJet'],['easyJet'],Inbound,"[{'FlightNumber': '2274', 'CarrierId': 1050}]",188,SH,6,en-GB,GBP,1,economy,2019-10-11 08:55:45,date + 90 days
LGW,PMI,2020-02-15T07:10:00,2020-02-15T10:30:00,140,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '2570', 'CarrierId': 881}]",PMI,LGW,2020-02-15T16:50:00,2020-02-15T18:20:00,150,Flight,[],['easyJet'],['easyJet'],Inbound,"[{'FlightNumber': '8628', 'CarrierId': 1050}]",189,SH,7,en-GB,GBP,1,economy,2019-10-11 08:55:45,date + 90 days
LGW,MRS,2019-11-10T08:40:00,2019-11-10T11:35:00,115,Flight,[],['easyJet'],['easyJet'],Outbound,"[{'FlightNumber': '8725', 'CarrierId': 1050}]",MRS,LGW,2019-11-17T12:05:00,2019-11-17T12:55:00,110,Flight,[],['easyJet'],['easyJet'],Inbound,"[{'FlightNumber': '8726', 'CarrierId': 1050}]",45.89,SH,0,en-GB,GBP,1,economy,2019-10-11 08:55:49,date
LGW,MRS,2019-11-10T08:40:00,2019-11-10T11:35:00,115,Flight,[],['easyJet'],['easyJet'],Outbound,"[{'FlightNumber': '8725', 'CarrierId': 1050}]",MRS,LGW,2019-11-17T17:30:00,2019-11-17T18:25:00,115,Flight,[],['easyJet'],['easyJet'],Inbound,"[{'FlightNumber': '8728', 'CarrierId': 1050}]",63.89,SH,1,en-GB,GBP,1,economy,2019-10-11 08:55:49,date
LGW,MRS,2019-11-10T14:05:00,2019-11-10T17:00:00,115,Flight,[],['easyJet'],['easyJet'],Outbound,"[{'FlightNumber': '8727', 'CarrierId': 1050}]",MRS,LGW,2019-11-17T12:05:00,2019-11-17T12:55:00,110,Flight,[],['easyJet'],['easyJet'],Inbound,"[{'FlightNumber': '8726', 'CarrierId': 1050}]",75.89,SH,2,en-GB,GBP,1,economy,2019-10-11 08:55:49,date
LHR,MRS,2019-11-10T07:30:00,2019-11-10T10:25:00,115,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '366', 'CarrierId': 881}]",MRS,LHR,2019-11-17T11:15:00,2019-11-17T12:25:00,130,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '367', 'CarrierId': 881}]",82.76,SH,3,en-GB,GBP,1,economy,2019-10-11 08:55:49,date
LHR,MRS,2019-11-10T07:30:00,2019-11-10T10:25:00,115,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '366', 'CarrierId': 881}]",MRS,LHR,2019-11-17T07:00:00,2019-11-17T08:00:00,120,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '371', 'CarrierId': 881}]",82.76,SH,4,en-GB,GBP,1,economy,2019-10-11 08:55:49,date
LGW,MRS,2019-11-10T14:05:00,2019-11-10T17:00:00,115,Flight,[],['easyJet'],['easyJet'],Outbound,"[{'FlightNumber': '8727', 'CarrierId': 1050}]",MRS,LGW,2019-11-17T17:30:00,2019-11-17T18:25:00,115,Flight,[],['easyJet'],['easyJet'],Inbound,"[{'FlightNumber': '8728', 'CarrierId': 1050}]",93.89,SH,5,en-GB,GBP,1,economy,2019-10-11 08:55:49,date
LHR,MRS,2019-11-10T20:10:00,2019-11-10T23:05:00,115,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '370', 'CarrierId': 881}]",MRS,LHR,2019-11-17T07:00:00,2019-11-17T08:00:00,120,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '371', 'CarrierId': 881}]",110.67,SH,6,en-GB,GBP,1,economy,2019-10-11 08:55:49,date
LHR,MRS,2019-11-10T20:10:00,2019-11-10T23:05:00,115,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '370', 'CarrierId': 881}]",MRS,LHR,2019-11-17T11:15:00,2019-11-17T12:25:00,130,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '367', 'CarrierId': 881}]",110.67,SH,7,en-GB,GBP,1,economy,2019-10-11 08:55:49,date
LHR,MRS,2019-11-10T20:10:00,2019-11-10T23:05:00,115,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '370', 'CarrierId': 881}]",MRS,LGW,2019-11-17T12:05:00,2019-11-17T12:55:00,110,Flight,[],['easyJet'],['easyJet'],Inbound,"[{'FlightNumber': '8726', 'CarrierId': 1050}]",112.45,SH,8,en-GB,GBP,1,economy,2019-10-11 08:55:49,date
LHR,MRS,2019-11-10T14:30:00,2019-11-10T17:25:00,115,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '368', 'CarrierId': 881}]",MRS,LHR,2019-11-17T07:00:00,2019-11-17T08:00:00,120,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '371', 'CarrierId': 881}]",120.64,SH,9,en-GB,GBP,1,economy,2019-10-11 08:55:49,date
LHR,MRS,2019-11-10T07:30:00,2019-11-10T10:25:00,115,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '366', 'CarrierId': 881}]",MRS,LHR,2019-11-17T18:10:00,2019-11-17T19:20:00,130,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '369', 'CarrierId': 881}]",120.64,SH,10,en-GB,GBP,1,economy,2019-10-11 08:55:49,date
LHR,MRS,2019-11-10T14:30:00,2019-11-10T17:25:00,115,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '368', 'CarrierId': 881}]",MRS,LHR,2019-11-17T11:15:00,2019-11-17T12:25:00,130,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '367', 'CarrierId': 881}]",120.64,SH,11,en-GB,GBP,1,economy,2019-10-11 08:55:49,date
LHR,MRS,2019-11-10T20:10:00,2019-11-10T23:05:00,115,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '370', 'CarrierId': 881}]",MRS,LGW,2019-11-17T17:30:00,2019-11-17T18:25:00,115,Flight,[],['easyJet'],['easyJet'],Inbound,"[{'FlightNumber': '8728', 'CarrierId': 1050}]",133.15,SH,12,en-GB,GBP,1,economy,2019-10-11 08:55:49,date
LHR,MRS,2019-11-10T20:10:00,2019-11-10T23:05:00,115,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '370', 'CarrierId': 881}]",MRS,LHR,2019-11-17T18:10:00,2019-11-17T19:20:00,130,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '369', 'CarrierId': 881}]",148.56,SH,13,en-GB,GBP,1,economy,2019-10-11 08:55:49,date
LHR,MRS,2019-11-10T14:30:00,2019-11-10T17:25:00,115,Flight,[],['British Airways'],['British Airways'],Outbound,"[{'FlightNumber': '368', 'CarrierId': 881}]",MRS,LHR,2019-11-17T18:10:00,2019-11-17T19:20:00,130,Flight,[],['British Airways'],['British Airways'],Inbound,"[{'FlightNumber': '369', 'CarrierId': 881}]",159.53,SH,14,en-GB,GBP,1,economy,2019-10-11 08:55:49,date
